[2025-10-21 23:25:38,990] INFO: [SPKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,521] INFO: [IOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,530] INFO: [ETHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,540] INFO: [ZORAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,550] INFO: [SNTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,559] INFO: [TIAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,569] INFO: [COMPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,578] INFO: [VIDTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,587] INFO: [MORPHOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,744] INFO: [XRPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,753] INFO: [UBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,762] INFO: [VFYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,770] INFO: [NEOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,779] INFO: [LDOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,787] INFO: [LTCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,796] INFO: [MEMEFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,804] INFO: [ONDOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,813] INFO: [STORJUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,821] INFO: [SOLVUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,830] INFO: [1000LUNCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,837] INFO: [XPLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,846] INFO: [NULSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,855] INFO: [EIGENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,863] INFO: [DOGSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,871] INFO: [BAKEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,878] INFO: [KEYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,887] INFO: [STRKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,895] INFO: [4USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,904] INFO: [XPINUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,911] INFO: [LOOMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:40,920] INFO: [SYRUPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,055] INFO: [TRBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,065] INFO: [BNBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,073] INFO: [PEOPLEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,082] INFO: [CLOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,090] INFO: [ASTERUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,098] INFO: [BCHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,106] INFO: [ALGOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,438] INFO: [FARTCOINUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,484] INFO: [WAVESUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,492] INFO: [IDOLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,501] INFO: [OMNIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,510] INFO: [CAKEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,519] INFO: [BTCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,560] INFO: [NEIROUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,569] INFO: [MYXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,735] INFO: [LABUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,744] INFO: [HBARUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,752] INFO: [RECALLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,760] INFO: [LUNA2USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,769] INFO: [SAHARAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,777] INFO: [SNXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,786] INFO: [HUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,795] INFO: [BATUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,803] INFO: [ENAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,812] INFO: [XANUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,820] INFO: [ZENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,829] INFO: [LOKAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,838] INFO: [NOMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,845] INFO: [ENSOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,854] INFO: [BNXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,863] INFO: [HANAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,872] INFO: [BANUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,882] INFO: [JASMYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,891] INFO: [KLAYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,901] INFO: [SIGNUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,911] INFO: [WUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,919] INFO: [NMRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:41,930] INFO: [SPKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,044] INFO: [HEMIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,053] INFO: [TREEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,062] INFO: [MEMEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,071] INFO: [BASUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,080] INFO: [CELOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,090] INFO: [KNCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,372] INFO: [TAGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,390] INFO: [DYDXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,418] INFO: [NEARUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,426] INFO: [0GUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,435] INFO: [ADAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,457] INFO: [ATHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,479] INFO: [STBLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,501] INFO: [SUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,510] INFO: [KASUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,541] INFO: [KAVAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,712] INFO: [LYNUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,721] INFO: [BLZUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,731] INFO: [ETHFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,740] INFO: [PENGUUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,749] INFO: [RENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,759] INFO: [1000SHIBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,767] INFO: [TAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,778] INFO: [ARBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,786] INFO: [BSWUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,795] INFO: [1000FLOKIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,803] INFO: [BTRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,813] INFO: [OCEANUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,822] INFO: [SPXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,832] INFO: [SEIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,840] INFO: [ZKCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,850] INFO: [MLNUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,858] INFO: [SLERFUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,867] INFO: [IPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,875] INFO: [DOGEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,885] INFO: [STOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,894] INFO: [JTOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,903] INFO: [PROVEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,911] INFO: [STRAXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,920] INFO: [ICPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,929] INFO: [ORDERUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,937] INFO: [KMNOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,946] INFO: [MAGICUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,956] INFO: [INUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:42,965] INFO: [MKRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,075] INFO: [JELLYJELLYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,083] INFO: [QUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,091] INFO: [GRTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,099] INFO: [EDENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,163] INFO: [SOMIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,172] INFO: [ENSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,179] INFO: [BERAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,213] INFO: [FTMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,528] INFO: [FETUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,546] INFO: [AVNTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,585] INFO: [TRUMPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,594] INFO: [ATOMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,602] INFO: [SOONUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,613] INFO: [NEIROETHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,645] INFO: [ALPACAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,653] INFO: [POLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,799] INFO: [DGBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,808] INFO: [TRADOORUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,819] INFO: [B2USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,828] INFO: [INJUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,837] INFO: [WIFUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,847] INFO: [EDUUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,857] INFO: [CRVUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,866] INFO: [COMBOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,875] INFO: [PLUMEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,884] INFO: [OPENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,893] INFO: [ZECUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,902] INFO: [LINKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,910] INFO: [HYPEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,920] INFO: [POPCATUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,928] INFO: [LAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,938] INFO: [USELESSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,947] INFO: [ARCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,957] INFO: [EULUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,967] INFO: [YBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,975] INFO: [BONDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,985] INFO: [PTBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:43,994] INFO: [GIGGLEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,003] INFO: [ARUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,012] INFO: [TRXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,021] INFO: [TURBOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,031] INFO: [ORDIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,067] INFO: [AAVEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,077] INFO: [BBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,085] INFO: [MIRAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,101] INFO: [SANDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,378] INFO: [YGGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,403] INFO: [MUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,412] INFO: [币安人生USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,420] INFO: [LINEAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,433] INFO: [SUIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,578] INFO: [MANAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,594] INFO: [1000PEPEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,641] INFO: [LINAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,650] INFO: [HIFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,661] INFO: [PYTHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,670] INFO: [KERNELUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,680] INFO: [MERLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,688] INFO: [UXLINKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,697] INFO: [AGIXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,712] INFO: [TAOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,724] INFO: [WLFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:44,983] INFO: [TUTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:48,613] INFO: [PENDLEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:43:48,614] INFO: Обработано 267 тикеров, сигналов: 0
[2025-10-21 23:44:37,406] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 10000000.0, 'price_change_threshold': 1.0, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi']}
[2025-10-21 23:44:37,406] INFO: Запуск мониторинга...
[2025-10-21 23:44:37,732] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 10000000.0, 'price_change_threshold': 1.0, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi']}
[2025-10-21 23:44:37,734] INFO: Всего тикеров: 614, после фильтра по объёму (10000000.0): 276
[2025-10-21 23:44:37,735] INFO: Причины исключения тикеров: {'volume': 296, 'usdt': 42}
[2025-10-21 23:44:37,739] INFO: Всего тикеров после фильтра: 267
[2025-10-21 23:44:38,219] INFO: [1000LUNCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,245] INFO: [VIRTUALUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,254] INFO: [DOODUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,299] INFO: [FUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,307] INFO: [OMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,316] INFO: [DOGEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,324] INFO: [ARCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,332] INFO: [FETUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,340] INFO: [SOPHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,414] INFO: [1000SATSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,423] INFO: [RAYSOLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,432] INFO: [1000BONKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,440] INFO: [XPINUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,448] INFO: [CLOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,456] INFO: [USELESSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,465] INFO: [TRBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,474] INFO: [AVAXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,483] INFO: [HUMAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,745] INFO: [ARKMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,754] INFO: [INJUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,762] INFO: [B2USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,773] INFO: [LDOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,782] INFO: [BIOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,790] INFO: [MLNUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,800] INFO: [PAXGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,810] INFO: [TAOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,818] INFO: [XMRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,827] INFO: [UXLINKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,836] INFO: [RSRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,846] INFO: [APEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,854] INFO: [DYDXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,862] INFO: [TURBOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,872] INFO: [AEROUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,881] INFO: [PLUMEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,890] INFO: [OMNIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,899] INFO: [WLFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,909] INFO: [LOKAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,917] INFO: [AAVEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,927] INFO: [WLDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,936] INFO: [CAKEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,945] INFO: [VETUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,954] INFO: [ALGOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,963] INFO: [HIFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,971] INFO: [TROYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,981] INFO: [AVNTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,990] INFO: [CELOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:38,999] INFO: [WUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,008] INFO: [MKRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,016] INFO: [NEOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,155] INFO: [MUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,460] INFO: [LINKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,486] INFO: [MORPHOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,495] INFO: [ORDIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,562] INFO: [MYXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,571] INFO: [STRKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,580] INFO: [COMPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,588] INFO: [FTMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,596] INFO: [BNXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,604] INFO: [TREEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,612] INFO: [ATOMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,620] INFO: [IPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,628] INFO: [LIGHTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,780] INFO: [DASHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,788] INFO: [BATUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,797] INFO: [SPKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,805] INFO: [ETCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,813] INFO: [NEIROETHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,821] INFO: [MIRAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,829] INFO: [SANDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,837] INFO: [SKYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,846] INFO: [ZENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,856] INFO: [REZUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,864] INFO: [MEMEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,871] INFO: [NULSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,880] INFO: [NMRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,889] INFO: [BONDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,897] INFO: [OGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,905] INFO: [RECALLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,914] INFO: [AUCTIONUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,922] INFO: [ARUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,931] INFO: [PTBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,938] INFO: [IOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,947] INFO: [BARDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,955] INFO: [FFUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,963] INFO: [BLZUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,971] INFO: [SUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,980] INFO: [PYTHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:39,988] INFO: [AMBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,126] INFO: [MANAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,134] INFO: [GALAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,143] INFO: [ZKCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,152] INFO: [KGENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,159] INFO: [BANKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,168] INFO: [BBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,177] INFO: [FORMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,185] INFO: [EDUUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,192] INFO: [KAVAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,201] INFO: [ETHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,209] INFO: [WALUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,217] INFO: [JUPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,576] INFO: [EVAAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,623] INFO: [HANAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,656] INFO: [2ZUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,665] INFO: [BSWUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,673] INFO: [1000FLOKIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,682] INFO: [PEOPLEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,765] INFO: [NEWTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,773] INFO: [MDTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,781] INFO: [HEMIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,790] INFO: [HUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,798] INFO: [SLERFUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,806] INFO: [XRPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:44:40,815] INFO: [BELUSDT] Нет сигнала. Нет сигнала
